Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
Lebanon,LBN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2489030212,2836016496,3748853489,4207000160,5334999955,5989999913,7304200110,7563885156,7490743748,7063369153,6391244718,6202985075,7051409619,6692537313,7501824212,11832129864,12068415010,12218142061,15101534372,19824163541,20249317982,23094612059,26262779873,26294002587,27906587980,26962653976,24315275422,23526463868,24672982325,26079751235,21820628748,10705132083,12214357414,
Liberia,LBR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8995427925,9842256124,8630691002,9672431198,7472266195,5725287582,6662091432,6706936998,5691072451,5245673806,5251961247,5673777586,6982677165,8745312500,10722807615,12848552347,15563673586,19933554275,25255761509,26989285342,23975018863,11974651904,29017572482,34997394228,25408242279,16894029417,13242818455,13667690126,18533199834,24497968204,,,
St. Lucia,LCA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Imports of goods and services (current US$),NE.IMP.GNFS.CD,12876760674,13237930768,13754864735,14624059294,14694098924,15054185160,17070440391,17627993314,19665060955,22070789365,24322494632,28017510584,31927944267,41060750404,62223905913,65435279582,69665054430,78215378268,91014045552,1.07702E+11,1.34837E+11,1.48477E+11,1.26925E+11,1.03023E+11,1.09039E+11,1.07245E+11,1.11466E+11,1.21032E+11,1.45059E+11,1.54059E+11,1.84618E+11,2.04642E+11,2.36494E+11,2.6082E+11,3.00649E+11,3.32951E+11,3.65522E+11,4.25007E+11,4.44786E+11,4.2888E+11,4.94206E+11,4.89287E+11,4.54024E+11,4.76755E+11,5.68246E+11,6.69685E+11,7.88217E+11,9.30233E+11,1.12307E+12,8.94308E+11,1.13377E+12,1.3529E+12,1.41326E+12,1.4735E+12,1.51369E+12,1.25531E+12,1.19266E+12,1.30897E+12,1.42935E+12,1.39738E+12,1.15409E+12,1.54809E+12,1.86715E+12
Least developed countries: UN classification,LDC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37576809798,46201854107,48273265768,46877629972,49566614431,51266923808,55192083209,57254358398,62631103803,71354266071,84067424673,1.07524E+11,1.22749E+11,1.59036E+11,2.09422E+11,2.05111E+11,2.14772E+11,2.58988E+11,2.78231E+11,3.12591E+11,3.21899E+11,3.00906E+11,2.73081E+11,3.09975E+11,3.33131E+11,3.27098E+11,3.03502E+11,3.51913E+11,4.37073E+11
Low income,LIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.07436E+11,1.39327E+11,1.36964E+11,1.48293E+11,1.5182E+11,1.4407E+11,1.31722E+11,1.51374E+11,1.44591E+11,1.4609E+11,1.28551E+11,1.50995E+11,1.80866E+11
Liechtenstein,LIE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,464026785.7,411422958.1,418792243.7,341092712.8,349987424.2,432983193.3,452731092.4,433333333.3,424913594.4,483865546.2,656806722.7,630522765.6,610385259.6,735000000,1211729323,1325392297,1126991677,1237767756,1080845612,1539434811,2205444646,2054961039,2205910620,2141138972,2099724843,2269734904,2262919343,2385292120,2570606727,2568294036,3057438842,3497075175,3981473876,4481456954,5345325779,5998536585,6101194138,6579989219,6673560900,6774144497,8103470978,6861760295,6849730985,7681620390,9122927167,10071562189,11632232557,12775598375,15686042443,11703149643,,,,,,23008991586,23453073687,25402506142,26801436712,24569908050,18236270035,21527116854,18626984513
Lower middle income,LMC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,16934595549,17104278057,17879909943,18097427922,19366597950,22766746973,24338644411,26344546200,36716731629,59728191059,83115937490,87917390406,1.02645E+11,1.06099E+11,1.19664E+11,1.64509E+11,1.74115E+11,1.62455E+11,1.65045E+11,1.50781E+11,1.51065E+11,1.44457E+11,1.39154E+11,1.58464E+11,1.72218E+11,1.89558E+11,1.77376E+11,1.90359E+11,1.9683E+11,2.10171E+11,2.59743E+11,2.84927E+11,3.04043E+11,2.96974E+11,2.99271E+11,3.21876E+11,3.40443E+11,3.65397E+11,4.34071E+11,5.38438E+11,6.53204E+11,7.8041E+11,1.00673E+12,1.2473E+12,1.13898E+12,1.33954E+12,1.63223E+12,1.70392E+12,1.68542E+12,1.69642E+12,1.5487E+12,1.56059E+12,1.79894E+12,1.99467E+12,1.96881E+12,1.6581E+12,2.18649E+12,2.56817E+12
Low & middle income,LMY,Imports of goods and services (current US$),NE.IMP.GNFS.CD,41967877230,40843342568,39038751781,43940510341,46789986277,49834339760,53394272032,55239629490,58181305635,63032213896,71984694421,80368282281,89711136373,1.23467E+11,1.9981E+11,2.37722E+11,2.46912E+11,2.78575E+11,3.01891E+11,3.6664E+11,4.90597E+11,5.46464E+11,5.04623E+11,4.73346E+11,4.657E+11,4.79292E+11,4.65392E+11,4.98102E+11,5.6906E+11,6.27777E+11,6.88548E+11,6.67947E+11,9.05049E+11,8.75524E+11,9.54059E+11,1.12155E+12,1.2037E+12,1.29267E+12,1.20868E+12,1.21895E+12,1.43264E+12,1.45073E+12,1.54492E+12,1.83496E+12,2.34177E+12,2.78431E+12,3.28957E+12,4.03551E+12,4.93933E+12,4.1664E+12,5.29318E+12,6.4418E+12,6.78043E+12,7.05136E+12,7.09957E+12,6.21959E+12,6.01734E+12,6.84135E+12,7.63712E+12,7.4954E+12,6.6101E+12,8.58276E+12,9.5457E+12
Lesotho,LSO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,13299994.69,16239993.51,20019992,23939990.43,25759989.71,29259988.31,32059987.19,33599986.57,33879986.46,34019986.41,33599986.57,41945316.61,55936761.17,82137405.74,116265892.1,155508849.2,204699999.8,217349999.8,241499999.8,358660206.2,475069302.1,508034188,,,,,,,,,,,,,,,,,,,,,,,,,,1880747115,1911931909,2019980316,2413002268,2632901707,2698423989,2254485004,2167899806,2043012941,1988002540,2266676036,2398287369,2230198711,1961138290,2219649087,
Late-demographic dividend,LTE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,39264401107,43209243287,50652419510,71034230514,1.10836E+11,1.1548E+11,1.2104E+11,1.39737E+11,1.58318E+11,2.06225E+11,2.62172E+11,2.72599E+11,2.55544E+11,2.44761E+11,2.56837E+11,2.84137E+11,2.80945E+11,2.98598E+11,3.52848E+11,3.94874E+11,4.282E+11,4.24776E+11,6.46643E+11,5.78379E+11,6.32005E+11,7.80098E+11,8.23817E+11,8.62046E+11,8.0986E+11,8.09521E+11,9.5822E+11,1.00671E+12,1.09951E+12,1.34588E+12,1.72445E+12,2.02912E+12,2.4286E+12,3.02752E+12,3.70273E+12,3.04298E+12,3.80284E+12,4.68475E+12,4.91738E+12,5.22633E+12,5.37296E+12,4.74755E+12,4.68484E+12,5.27272E+12,5.92291E+12,5.99756E+12,5.52886E+12,6.93122E+12,7.38883E+12
Lithuania,LTU,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3760052712,4296019853,5570465257,5679421666,4652317652,5161331895,6065911092,7570066685,9769109983,12633539493,16272919517,20312938888,25702866721,33089174594,20021144009,24484526320,32897788514,33318801482,35924555728,34192554111,28911509382,28784218479,34041564042,39447825016,39424925628,36351910288,50480361763,62979195498
Luxembourg,LUX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,1035732150,1202551383,1369284209,1875419168,2431846520,2582040145,2642274817,2941575689,3644990393,4494679417,5038377707,4243916775,3913174113,3821668639,4137947501,4440312521,5901361748,7485394922,8465362589,8953389640,11257897151,12320522150,13027742785,13144580224,14806954425,17738813629,18315957003,18755420613,21937945099,24086193884,26488356335,26641322485,27038258009,33265876312,42601162807,49069300287,59275748177,71143315824,76920486013,62968336728,73618971441,85896851544,84030679321,93990637387,1.03652E+11,95691946361,97891285784,1.05827E+11,1.17096E+11,1.21163E+11,1.22529E+11,1.51078E+11,1.44073E+11
Latvia,LVA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2275390759,2953175089,3181698524,3677526510,3377901754,3561696408,4044695545,4459957935,5717024966,7827519188,9737186061,13025682217,17797774586,18615162988,11673204059,13258874155,18053568018,18813181778,19561427856,20111522408,16896888310,16641702750,18966860060,21388486785,20769119131,20391400978,26660217928,31341359039
"Macao SAR, China",MAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,1137197163,1152439433,1266777427,1256806975,1480439985,1796797052,2049476044,2344569770,2513155584,2895086985,3195924242,3309549360,3588063239,3620340727,3468693513,3585448808,3445895982,3669738546,3962920046,4033733740,4358037037,4776941524,5761532573,6321506895,7472792819,9549700728,9864328647,7565488032,9183455418,11993202970,14227026532,15856171159,18114644198,18015493189,16019508536,17308744417,18299518647,17593646236,15150965315,22888548284,21219916544
St. Martin (French part),MAF,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,462405814.1,501927678.5,501927678.5,533545170.1,535521283.1,497975492.1,557258288.8,614564992.2,656062949.9,687680441.5,853751315.9,859393140.8,975395583.4,1379890247,2163914168,2996085738,3520253434,4123911574,3980132021,4752054998,6085317557,6184035298,5968583050,4852572213,5148384941,5067330816,5526889165,5914964605,6462582987,7314302141,9074318103,8865788883,9469830979,8739349823,9390609855,11335099532,10902426930,10658406550,11452325837,12003457910,12579800085,12314903926,13353797750,16048235563,19968081213,23064212995,26592142469,34711234081,46189159809,37077112112,40097024035,49394706346,49324880735,50467527492,49749732316,41176429649,45062154481,49273638467,55299737497,54024112383,46174691992,60032592654,73962178699
Monaco,MCO,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1190104426,1252852609,1435213853,1219400372,763462400.9,986460019,1102297774,1285842260,1718305266,2117707389,2745091302,3132133066,4275302492,5667488398,3997505599,4192539074,5559962847,5676055719,6039407581,5893726291,4457693362,4481202957,5339288670,6386537518,6623806418,5921825323,7917134847,10095132238
Madagascar,MDG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,111896638.8,136359934.7,135907021.5,151309643.6,159917394,166712685.1,208843979.8,205672790.9,235119319.8,244148323,240001884.8,252204260.1,245822786.6,312077209.1,387473830.4,476932072.2,382361667,472941274,642273690,1052478251,1019609062,696934874.9,617989392.6,522094422.6,488824150.1,477012482.6,508615750.5,513724262.7,539406596.9,521021526.6,767031801.4,643923815.8,693267160.1,774310221.8,829101113.2,936020463.9,930030557.9,883747058.8,920883328.2,965856215.4,1095162038,1140139723,1518069984,1295939420,1484882131,2039652747,2213935049,3316634032,5003293324,4042538711,3593827392,3900293294,3574547937,4111627325,4218673809,3717317430,3761002302,4538023942,4995646271,4820540218,3767772595,4611346608,6003312851
Maldives,MDV,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,87100000.01,93600000.01,93652107.26,96500000.01,95200000.01,85023950.41,86187945.74,94869131.52,115734092.2,140184492.9,177683584.6,202510952.9,237318710.1,257048745.5,282000379.8,,,,,,,,,,,,,,,,,,,,2761372780,2924573182,3375148224,3767986577,4437921745,4399129292,2560652827,3664288369,
Middle East & North Africa,MEA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.18875E+11,2.13486E+11,2.39696E+11,2.59877E+11,2.70372E+11,2.72152E+11,2.8693E+11,3.1751E+11,3.22284E+11,3.33709E+11,3.7781E+11,4.83289E+11,5.76336E+11,6.67151E+11,8.56698E+11,1.0858E+12,9.67474E+11,1.02486E+12,1.10192E+12,1.24259E+12,1.26614E+12,1.32059E+12,1.22101E+12,1.1522E+12,1.23641E+12,1.27071E+12,1.2872E+12,1.08586E+12,1.25919E+12,
Mexico,MEX,Imports of goods and services (current US$),NE.IMP.GNFS.CD,1520943998,1503119998,1536527998,1688127998,1978567998,2079751998,2192167998,2392911998,2746231997,3011215997,3430407997,3417959997,3991112644,5232164129,7612178927,8465680000,8769688542,8373256388,11332023950,16750224911,25269521565,32330815107,17919743554,14025512049,16774757427,19065277429,17390091171,18775909577,33950898441,42503759437,51768001543,60602372094,73709234821,77847084526,91454347060,79834649365,1.00336E+11,1.22324E+11,1.39005E+11,1.55972E+11,1.91319E+11,1.85387E+11,1.86429E+11,1.88498E+11,2.16258E+11,2.4311E+11,2.80594E+11,3.08104E+11,3.33835E+11,2.59328E+11,3.28581E+11,3.82867E+11,4.02387E+11,4.13675E+11,4.3475E+11,4.28485E+11,4.20828E+11,4.57355E+11,5.04876E+11,4.95879E+11,4.08353E+11,5.45285E+11,6.52322E+11
Marshall Islands,MHL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,101649300,99765100,89733700,97720200,97132900,116285000,114186200,98956900,113832200,111282600,126911000,124944300,133085500,135852300,152721200,175135500,175730400,185885300,206629500,186619200,172487700,161365700,184118500,195544500,267090400,176204300,180727000,
Middle income,MIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,40579977979,39269371075,37200738680,41807527405,44482605693,47414194487,50599960234,52470231937,55316319426,59959858662,68769828097,76561039826,85681915472,1.18815E+11,1.92795E+11,2.28824E+11,2.37781E+11,2.67566E+11,2.89356E+11,3.50172E+11,4.70984E+11,5.263E+11,4.87007E+11,4.56448E+11,4.49465E+11,4.62669E+11,4.47889E+11,4.72979E+11,5.51029E+11,6.06783E+11,6.64566E+11,6.39291E+11,8.75249E+11,8.44103E+11,9.15924E+11,1.08153E+12,1.15813E+12,1.24839E+12,1.16399E+12,1.17287E+12,1.38298E+12,1.39967E+12,1.4861E+12,1.77211E+12,2.25632E+12,2.67864E+12,3.17358E+12,3.89212E+12,4.76674E+12,4.01099E+12,5.1117E+12,6.30482E+12,6.64409E+12,6.90484E+12,6.94995E+12,6.07929E+12,5.88796E+12,6.69292E+12,7.49169E+12,7.34919E+12,6.48139E+12,8.42792E+12,9.3644E+12
North Macedonia,MKD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1603480565,1214969388,1235972108,1394808319,1638252078,1913876314,1699829232,1891667583,2007923606,1915702943,1781291538,1568408232,1817612722,2147333406,2850843757,3193977993,3757220538,5166643130,6772741585,5111838111,5464749051,6933558214,6513789341,6648641629,7371277981,6537956851,6992767584,7800922429,9238355675,9602017937,8712588273,11371684494,13010255228
Mali,MLI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,65853405.46,62205960.25,64625184.19,65484064.31,79896441.38,95227655.16,128763540.3,220186837.3,243102499.7,197530464,205552207,364714668.7,434370471.9,514247579.6,443268524.4,395235936.4,416358379.1,454692685.9,594720727.2,647482464.8,637533079.1,699433425.6,632842469.4,829530699.5,851446712.2,958831211.5,856534788,770106165.1,992802285.4,934859742,895732112.7,844696162.4,1024491151,975631158.2,1175363054,1162347092,1548987545,1725420782,1945255064,2247724736,2650659473,3771239560,2947406728,3757042355,4052835161,3889909596,5280803779,5470630685,5188953484,5655356471,5509277215,6081054166,6558444719,6345866072,7596883366,7486757556
Malta,MLT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,178912116.2,182399240.7,199083145.8,262352694.7,380157924,409750864.7,456620115.1,565700620.1,639163194.8,847294012,1080289709,1001867673,945154375,858687779.2,842635347.8,884790812.6,1059441665,1374164264,1613825873,1747152501,2258063353,2416347145,2680610176,2549153958,2870834261,4566026265,4442115293,4322433545,4589015361,4840292725,5550068587,4914146714,5186516187,6058609309,6698928749,7305683373,8841299711,10546537093,13665006591,12864406780,13634200487,15336841368,15096909289,15653066398,16023712210,16066190461,16943144568,18358900671,22128113277,23689027338,24830148901,27208064146,27824399737
Myanmar,MMR,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3090663620,3802816128,3363382487,9185765851,13065387716,15435576036,18654189584,21555679809,22889095736,20814898595,25435854931,20905817511,21020107260
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,7689768529,8864075858,10470366300,14830980339,28242259751,42983234674,45030709756,56079214520,52022652936,59853052746,84884617926,96323581949,97910652354,92917651874,84860946307,85039696740,77079333881,71548823934,77519041030,87489639258,99452377472,80126299451,87441247051,93881540988,95319861954,1.04705E+11,1.15543E+11,1.23639E+11,1.28951E+11,1.4108E+11,1.49802E+11,1.581E+11,1.60252E+11,1.79647E+11,2.36752E+11,2.7817E+11,2.97574E+11,3.67051E+11,4.7748E+11,4.49764E+11,4.79973E+11,4.45187E+11,5.19291E+11,4.98869E+11,4.96393E+11,4.36442E+11,4.07362E+11,4.50107E+11,4.56852E+11,4.54428E+11,3.66357E+11,4.203E+11,4.7342E+11
Montenegro,MNE,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,503074206.8,718955758.6,769183114.6,802404161.5,1204292277,1378592215,2107656505,3155958117,4219318881,2707481245,2599139114,2922522802,2783341768,2743259685,2755572341,2455985559,2760628539,3132497453,3675020606,3602220978,2910142622,3645554100,4631110590
Mongolia,MNG,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,1640949933,1645216267,1701452967,1365680775,1491340800,2357290000,2182762167,2115665933,1927175667,1033205140,1963530568,479118638.5,541030589.9,504816597.2,603552981.9,571254552.4,558878338.7,669128461.5,656469894.8,771837167.2,830538468,946734020.5,1083962182,1405234670,1605232676,1826066325,2467563995,3777731884,2637353047,4074354873,7749643775,8115246247,7728160165,6978077007,5283520221,5611142023,6517243585,8986286558,9259602726,7345876551,9255820396,12651750744
Northern Mariana Islands,MNP,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,782000000,774000000,937000000,835000000,752000000,579000000,459000000,360000000,405000000,449000000,478000000,525000000,560000000,635000000,998000000,969000000,754000000,735000000,536000000,,
Mozambique,MOZ,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1428062469,1254828504,1217530421,1290907489,1455748554,1417509204,1430391571,1463496934,2082389868,1974506199,1626704813,2803407386,2837932039,3277538149,3545594367,3386775072,3720725799,4497230747,4490131845,4685800537,7209774198,11934077321,12969491070,14204962900,10022086063,8605754910,8082113566,12222834985,12270557769,9306575254,10859636829,
Mauritania,MRT,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,29741475.69,35270341.67,34317088.13,35079688.48,38130098.15,38755998.11,45475863.47,47194754.59,47902220.72,53340246.32,57029510.44,133106293.1,157860302.6,251014203.2,293406801.7,416962601.3,406019448.9,360360615.6,393063712.6,482428312.6,572218313.2,648640543.1,614032347.6,542696562.5,563391027.8,650009596.8,618370310.5,615941827.7,568480362.7,632068929.2,603327600.5,431906454.1,382686032,544298175.2,667898105.6,667182838,608286574.8,547348692.8,525231939,594773867.5,613989593,568870247.5,742377025.4,1227308582,1805119194,1584465517,1979303982,2734283353,2110388216,2683928080,3267485625,4206931498,4106332214,3574551160,2907777601,2510108432,3013092824,3928133978,4404477176,4538471163,6091765677,8062164200
Mauritius,MUS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,405895360.8,489609359.4,564148119.4,659151647.5,695184440.2,630445222.6,538880023.6,512463480.9,541291273.2,596406666,787666549.3,1175706264,1487454164,1560745192,1914627364,1886942128,2016679294,2097741815,2329184074,2467917778,2842088842,2778044467,2773474377,2905445759,2854809938,2850844984,2818319872,3147414250,3627941143,4167176148,4823094439,5298327307,6435667444,5180852196,6224223958,7497888069,7667261805,7466086598,7591499904,6681832574,6573146330,7281199120,7661222830,7538243319,5302573348,6196756542,8139620022
Malawi,MWI,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malaysia,MYS,Imports of goods and services (current US$),NE.IMP.GNFS.CD,752314436.2,790861159.4,863381265.7,1104134952,1132554994,1194948418,1212261777,1228595134,1322348605,1356648656,1596749007,1656477262,1884339324,2747070984,4565307707,4193454364,4571968171,5601955621,7114293427,9999809609,13478903331,14633320680,15971625036,17142918692,17772768167,15529743426,13922840273,15776867447,19826000624,25372468552,31883543602,40044733779,44155181215,52860519911,67592211553,86952551834,90962318149,92380580595,67655931512,76187894737,94349736842,86253947368,91820789474,96153421053,1.18513E+11,1.30553E+11,1.4706E+11,1.67028E+11,1.78114E+11,1.4389E+11,1.81099E+11,2.07619E+11,2.15525E+11,2.16892E+11,2.18116E+11,1.86603E+11,1.81125E+11,2.01496E+11,2.21902E+11,2.10893E+11,1.8631E+11,2.30245E+11,2.71856E+11
North America,NAC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,73127885429,82000333937,97682789051,1.19685E+11,1.66329E+11,1.64501E+11,1.9806E+11,2.31524E+11,2.65733E+11,3.16036E+11,3.64947E+11,3.96992E+11,3.70792E+11,4.03329E+11,4.92918E+11,5.10134E+11,5.52006E+11,6.16741E+11,6.83305E+11,7.33353E+11,7.78698E+11,7.76301E+11,8.25983E+11,8.89012E+11,9.97288E+11,1.10291E+12,1.17372E+12,1.29361E+12,1.35768E+12,1.5128E+12,1.7653E+12,1.67275E+12,1.70982E+12,1.85343E+12,2.1491E+12,2.42879E+12,2.68883E+12,2.86761E+12,3.08455E+12,2.41506E+12,2.89317E+12,3.26762E+12,3.36031E+12,3.35702E+12,3.47851E+12,3.33052E+12,3.25737E+12,3.48162E+12,3.72439E+12,3.70886E+12,3.30357E+12,4.02264E+12,
Namibia,NAM,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,1362972522,1525183363,1290891875,1209641708,1005769616,645147528.8,835615804.3,1181713762,1116659325,1179097138,1400506633,1494467310,1679044605,1609077482,1664156211,1944382693,2040040936,2085601725,1966011908,1921503040,1741317785,1690738815,1615851338,2587515193,2780117800,2919051457,3318108791,4872715398,5680135733,6453818252,6834901238,7094403704,7845456727,7252831224,7966516216,7012858336,6321350764,6137946261,6270647468,5832030384,4577193349,6241319312,7107511618
New Caledonia,NCL,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878027224.2,865613979.4,926327063.6,854160932.1,864876803.7,957466023.4,1000834233,928755654.3,1280786336,1384711061,1285447836,1301799210,1424099926,2028849726,2156845274,2523097095,3079718849,3950411267,4476071363,3540660783,4491985783,4839684696,4442712895,4380245184,4293535804,3668090525,3382003237,3478834532,,,,,
Niger,NER,Imports of goods and services (current US$),NE.IMP.GNFS.CD,33289006.81,47147122.27,68848149.82,60518941.93,82169189.82,94378527.02,112969617.5,95676908.84,91775240.06,103099476.8,117639400.7,108204872.2,152229777.7,224624680.4,297302505.2,325027640.8,365532146.2,378778450.1,493782893,777715865.1,956402012.5,785895798.9,728308305.3,485292312.9,394103007.2,473096880.1,393993283.4,562306431.7,537903216.7,507802706.9,721723883.1,601899473.9,573119377.2,463691213.1,397330933.5,466021704,511065893.8,449737492.5,556418361.9,475063624.3,456714104.2,478916036,526267856.2,682501735.9,853828862.4,1049204791,1077835721,1285931133,1936106936,2539014880,2807709835,3066746344,2732427148,2997542748,3236694188,2949615182,2527419521,2937754781,3368529821,3396075957,3542752923,4060936624,4010645440
Nigeria,NGA,Imports of goods and services (current US$),NE.IMP.GNFS.CD,710201796.2,728162669,665732214,699281240.6,855884058,940939624,930999628,905939638,818439673,1023679591,1406859438,1251415929,1447830923,2327475248,3619771863,6342372881,8685913706,8116201717,8679837893,9008810573,12324265006,15759426922,10116817453,4380360108,2226400164,2430039655,2130169417,3501733650,2865442923,3930284156,5376543934,6274751171,6812041810,3789068181,3217519059,6773530012,8801910405,12422516742,11540302688,7791773525,9009151312,15864410481,15964762167,23653815335,15805819209,21125268783,31119405986,50366861890,51351763015,51415216515,64811061406,89777672507,60250254853,67609787594,71486274738,52587923981,46552482309,49508396335,73850518229,93968462410,35586722061,52186247815,
Nicaragua,NIC,Imports of goods and services (current US$),NE.IMP.GNFS.CD,59462106.45,59945532.24,77832506.02,89918283.96,105871525.8,182869912.2,207159869.4,230288987.8,210576068.7,203851355.2,227279250.2,236470381.1,260426280.4,413146202.2,648227312.1,584238745.5,584906471.6,833487995.3,664891167.7,441002913.4,927803481.9,1033954423,639525498.6,825726780.2,918158454.6,585751365.9,601158383.7,529939250.1,1533030883,660512092,467806448,781711340.2,954960000,840604575.2,1002161964,1157042258,1362967813,1693914473,1746535064,2136873489,2103725753,2072738556,2050197916,2207225622,2557900747,2987685051,3790401065,4451146304,5295609570,4399276273,5246096936,6530245844,7131031527,7223504572,7329046967,7413000310,7298287074,7587948657,6735035335,6252720029,5961920445,8497422831,10249531234
Netherlands,NLD,Imports of goods and services (current US$),NE.IMP.GNFS.CD,,,,,,,,,,13576226090,16526937359,18708263784,21515225213,29272028220,39830685302,43065322412,48274614102,55544241717,66348587289,83883252774,96421798936,82035810298,78613386977,77071450853,75043046703,78508861465,93092824249,1.13269E+11,1.26373E+11,1.31771E+11,1.57951E+11,1.63751E+11,1.76486E+11,1.63796E+11,1.82798E+11,2.28854E+11,2.31302E+11,2.24999E+11,2.33072E+11,2.43628E+11,2.48353E+11,2.44884E+11,2.52611E+11,3.05325E+11,3.61677E+11,3.91845E+11,4.37372E+11,5.23412E+11,5.83175E+11,4.76307E+11,5.2299E+11,6.06248E+11,5.85275E+11,6.11116E+11,6.19841E+11,5.75387E+11,5.43538E+11,6.05693E+11,6.77669E+11,6.62011E+11,6.20445E+11,7.36543E+11,8.24735E+11
